TIME,TEMPERATURE_IN_BME,TEMPERATURE_IN_SCD,TEMPERATURE_IN_DS,TEMPERATURE_OUT_BME,TEMPERATURE_OUT_SCD,TEMPERATURE_OUT_DS,TEMPERATURE_OUT_SFM,TEMPERATURE_C_BME,TEMPERATURE_C1_DS,TEMPERATURE_C2_DS,TEMPERATURE_C3_DS,HUMIDITY_IN_BME,HUMIDITY_IN_SCD,HUMIDITY_OUT_BME,HUMIDITY_OUT_SCD,CO2_IN_SCD,CO2_OUT_SCD,PRESSURE_IN_BME ,PRESSURE_OUT_BME,PRESSURE_C_BME,AIRFLOW_OUT_SFM
Tue Sep  6 03:23:15 2022,20.2,21.419090270996094,20.25,25.1,25.648887634277344,24.062,25.575,24.3,23.562,23.25,23.937,69.9 %,67.69256591796875,56.9 %,63.0828857421875,477.26422119140625,777.0797729492188,996.146,996.341,996.615,36.66470588235294
Tue Sep  6 03:24:15 2022,20.2,21.39238739013672,20.25,25.1,25.678260803222656,24.062,25.6,24.3,23.562,23.25,23.937,69.9 %,67.78717041015625,56.9 %,63.25531005859375,482.84136962890625,778.6581420898438,996.128,996.294,996.583,36.65294117647059
Tue Sep  6 03:25:16 2022,20.2,21.33631134033203,20.25,25.1,25.648887634277344,24.062,25.62,24.3,23.562,23.187,23.937,69.9 %,67.578125,56.7 %,62.84332275390625,487.9627685546875,778.4421997070312,996.122,996.273,996.617,36.3
Tue Sep  6 03:26:16 2022,20.2,21.376365661621094,20.187,25.1,25.66490936279297,24.062,25.585,24.3,23.562,23.25,23.937,69.8 %,67.30194091796875,56.7 %,62.94097900390625,481.9032287597656,773.6054077148438,996.114,996.310,996.579,36.64705882352941
Tue Sep  6 03:27:16 2022,20.2,21.376365661621094,20.25,25.1,25.635536193847656,24.0,25.585,24.3,23.562,23.187,23.875,69.7 %,67.230224609375,56.9 %,63.2476806640625,476.7947082519531,774.0194702148438,996.118,996.292,996.561,36.72941176470588
Tue Sep  6 03:28:16 2022,20.2,21.33631134033203,20.25,25.1,25.648887634277344,24.0,25.58,24.3,23.562,23.187,23.875,69.7 %,67.2332763671875,56.9 %,63.07373046875,476.3014831542969,773.5547485351562,996.116,996.264,996.558,36.13529411764706
Tue Sep  6 03:29:17 2022,20.2,21.237503051757812,20.25,25.1,25.66490936279297,24.0,25.595,24.3,23.562,23.187,23.937,69.7 %,67.6544189453125,56.8 %,63.02337646484375,474.3858337402344,774.7232055664062,996.055,996.268,996.544,36.48235294117647
Tue Sep  6 03:30:17 2022,20.3,21.405738830566406,20.25,25.1,25.62218475341797,24.0,25.62,24.3,23.562,23.187,23.937,69.7 %,67.00439453125,56.8 %,62.9730224609375,477.87139892578125,778.655029296875,996.094,996.218,996.559,35.811764705882354
Tue Sep  6 03:31:17 2022,20.2,21.419090270996094,20.187,25.1,25.62218475341797,24.0,25.615,24.3,23.562,23.187,23.937,69.2 %,66.68548583984375,56.8 %,62.8387451171875,490.5287170410156,781.4074096679688,996.062,996.206,996.506,36.57058823529412
Tue Sep  6 03:32:17 2022,20.2,21.376365661621094,20.187,25.1,25.62218475341797,24.0,25.525,24.3,23.5,23.187,23.875,69.1 %,66.60308837890625,56.7 %,62.80670166015625,523.14404296875,782.2968139648438,996.058,996.212,996.533,36.27647058823529
Tue Sep  6 03:33:18 2022,20.1,21.33631134033203,20.125,25.1,25.60883331298828,24.0,25.565,24.3,23.5,23.187,23.875,69.2 %,66.864013671875,56.7 %,62.56561279296875,519.0154418945312,782.0068969726562,996.047,996.211,996.542,36.741176470588236
Tue Sep  6 03:34:18 2022,20.1,21.33631134033203,20.062,25.1,25.62218475341797,24.0,25.565,24.3,23.5,23.187,23.875,69.2 %,66.53289794921875,56.6 %,62.64190673828125,519.2091064453125,781.8110961914062,996.033,996.233,996.529,37.10588235294118
Tue Sep  6 03:35:18 2022,20.1,21.29358673095703,20.125,25.0,25.60883331298828,24.0,25.505,24.2,23.562,23.187,23.875,69.1 %,66.65802001953125,56.7 %,62.994384765625,509.6256103515625,782.2598876953125,996.050,996.183,996.527,36.01764705882353
Tue Sep  6 03:36:18 2022,20.2,21.29358673095703,20.125,25.0,25.592811584472656,24.0,25.47,24.2,23.5,23.187,23.875,68.9 %,66.35894775390625,56.7 %,62.7716064453125,503.0459289550781,782.1212158203125,996.026,996.158,996.467,35.99411764705882
Tue Sep  6 03:37:19 2022,20.1,21.30693817138672,20.125,25.0,25.60883331298828,24.0,25.515,24.2,23.5,23.187,23.875,68.9 %,66.49627685546875,56.6 %,62.74261474609375,499.16357421875,780.553955078125,996.042,996.142,996.493,36.33529411764706
Tue Sep  6 03:38:19 2022,20.1,21.25086212158203,20.062,25.0,25.60883331298828,23.937,25.58,24.2,23.5,23.187,23.875,69.1 %,66.71295166015625,56.9 %,62.994384765625,496.05401611328125,780.58740234375,996.033,996.165,996.515,36.37647058823529
Tue Sep  6 03:39:19 2022,20.1,21.26421356201172,20.062,25.0,25.592811584472656,23.937,25.505,24.2,23.5,23.187,23.875,68.9 %,65.90576171875,56.8 %,62.75177001953125,495.1919860839844,781.7212524414062,996.052,996.171,996.507,36.62352941176471
Tue Sep  6 03:40:19 2022,20.1,21.320289611816406,20.062,25.0,25.57946014404297,23.937,25.55,24.2,23.5,23.187,23.875,68.6 %,65.44036865234375,56.7 %,62.99896240234375,497.6293640136719,784.2769165039062,996.017,996.124,996.498,36.59411764705882
Tue Sep  6 03:41:19 2022,20.1,21.29358673095703,20.062,25.0,25.57946014404297,23.937,25.495,24.2,23.5,23.187,23.812,68.6 %,65.79742431640625,56.8 %,62.90435791015625,496.39678955078125,790.3943481445312,996.011,996.152,996.474,36.029411764705884
Tue Sep  6 03:42:20 2022,20.1,21.237503051757812,20.062,25.0,25.56610870361328,23.937,25.47,24.2,23.562,23.187,23.875,68.6 %,66.14837646484375,57.0 %,63.287353515625,494.8543701171875,793.3386840820312,995.985,996.120,996.460,36.48823529411764
Tue Sep  6 03:43:20 2022,20.0,21.1226806640625,20.062,25.0,25.53406524658203,23.937,25.465,24.2,23.5,23.187,23.812,68.6 %,66.5924072265625,56.9 %,63.1561279296875,494.1109313964844,793.9795532226562,995.966,996.099,996.442,36.04117647058823
Tue Sep  6 03:44:20 2022,20.1,21.237503051757812,20.062,25.0,25.53406524658203,23.937,25.505,24.2,23.5,23.187,23.812,68.8 %,66.2322998046875,57.1 %,63.250732421875,496.0755920410156,796.8403930664062,995.963,996.125,996.469,36.4
Tue Sep  6 03:45:21 2022,20.0,21.1226806640625,20.0,25.0,25.54741668701172,23.937,25.44,24.2,23.5,23.187,23.812,68.5 %,65.9515380859375,57.0 %,63.1591796875,499.2040710449219,796.6986083984375,996.010,996.107,996.451,36.95882352941177
Tue Sep  6 03:46:21 2022,19.9,21.066604614257812,20.0,25.0,25.54741668701172,23.937,25.535,24.2,23.5,23.187,23.812,68.7 %,65.91033935546875,57.2 %,63.49029541015625,506.07623291015625,799.1657104492188,995.965,996.084,996.434,37.4
Tue Sep  6 03:47:21 2022,19.9,21.093307495117188,19.937,25.0,25.53406524658203,23.937,25.475,24.2,23.5,23.125,23.875,68.7 %,65.673828125,57.2 %,63.48876953125,512.4110107421875,800.77734375,995.975,996.093,996.459,36.805882352941175
Tue Sep  6 03:48:21 2022,19.8,21.066604614257812,19.875,25.0,25.53406524658203,23.875,25.39,24.2,23.5,23.187,23.812,68.4 %,65.37933349609375,57.1 %,63.323974609375,512.28857421875,799.4813842773438,995.904,996.057,996.405,35.76470588235294
Tue Sep  6 03:49:21 2022,19.7,20.911727905273438,19.875,25.0,25.54741668701172,23.937,25.44,24.2,23.5,23.187,23.812,68.7 %,65.960693359375,57.1 %,63.31634521484375,508.38330078125,801.6305541992188,995.892,996.035,996.349,36.45882352941177
Tue Sep  6 03:50:22 2022,19.7,20.882354736328125,19.875,25.0,25.520713806152344,23.875,25.47,24.2,23.5,23.187,23.812,68.6 %,66.162109375,57.1 %,63.4124755859375,507.7671813964844,802.0023193359375,995.842,995.976,996.333,36.61764705882353
Tue Sep  6 03:51:22 2022,19.6,20.839630126953125,19.75,25.0,25.49134063720703,23.875,25.47,24.2,23.437,23.187,23.75,68.6 %,65.85235595703125,57.1 %,63.232421875,503.7205505371094,801.377197265625,995.809,995.948,996.248,36.3235294117647
Tue Sep  6 03:52:22 2022,19.7,20.925079345703125,19.75,25.0,25.520713806152344,23.875,25.46,24.1,23.5,23.125,23.812,68.8 %,65.80657958984375,57.0 %,63.287353515625,505.5329284667969,796.7694702148438,995.807,995.958,996.270,37.023529411764706
Tue Sep  6 03:53:22 2022,19.7,20.869003295898438,19.687,25.0,25.507362365722656,23.875,25.5,24.1,23.5,23.187,23.812,68.5 %,65.484619140625,57.0 %,63.16070556640625,508.03466796875,795.1033935546875,995.796,995.944,996.261,36.38235294117647
Tue Sep  6 03:54:23 2022,19.6,20.81292724609375,19.625,25.0,25.49134063720703,23.875,25.425,24.1,23.5,23.125,23.812,68.5 %,65.82489013671875,57.0 %,63.1591796875,505.3559265136719,796.2894897460938,995.823,995.957,996.238,35.94705882352941
Tue Sep  6 03:55:23 2022,19.6,20.77020263671875,19.625,24.9,25.477989196777344,23.875,25.425,24.1,23.5,23.125,23.812,68.6 %,66.13922119140625,57.1 %,63.2293701171875,504.3677673339844,802.0203857421875,995.749,995.924,996.210,37.28235294117647
Tue Sep  6 03:56:23 2022,19.6,20.72747039794922,19.625,24.9,25.49134063720703,23.875,25.49,24.1,23.5,23.125,23.75,68.6 %,65.93017578125,57.0 %,63.0645751953125,499.8145446777344,801.3434448242188,995.735,995.866,996.225,36.27058823529412
Tue Sep  6 03:57:23 2022,19.6,20.71411895751953,19.625,25.0,25.477989196777344,23.875,25.39,24.1,23.437,23.125,23.75,68.7 %,66.30096435546875,57.1 %,63.49945068359375,504.08868408203125,799.7276611328125,995.749,995.876,996.172,36.029411764705884
Tue Sep  6 03:58:24 2022,19.4,20.71411895751953,19.562,25.0,25.464637756347656,23.812,25.445,24.1,23.437,23.125,23.75,68.6 %,65.4754638671875,57.0 %,63.16375732421875,506.671875,801.3897094726562,995.713,995.834,996.171,36.76470588235294
Tue Sep  6 03:59:24 2022,19.4,20.615318298339844,19.5,25.0,25.44861602783203,23.875,25.36,24.1,23.5,23.125,23.75,68.7 %,65.83709716796875,57.0 %,63.08746337890625,506.4984130859375,799.0321655273438,995.719,995.820,996.157,35.794117647058826
Tue Sep  6 04:00:24 2022,19.4,20.62866973876953,19.5,24.9,25.464637756347656,23.812,25.37,24.1,23.5,23.125,23.75,68.7 %,65.78826904296875,56.9 %,63.01727294921875,506.8116760253906,798.6246337890625,995.655,995.851,996.181,36.09411764705882
Tue Sep  6 04:01:25 2022,19.5,20.72747039794922,19.5,24.9,25.477989196777344,23.812,25.395,24.1,23.437,23.125,23.687,68.6 %,65.765380859375,57.0 %,63.1866455078125,510.2505187988281,796.0428466796875,995.714,995.777,996.163,36.4
Tue Sep  6 04:02:25 2022,19.5,20.71411895751953,19.562,24.9,25.435264587402344,23.812,25.395,24.1,23.437,23.125,23.75,68.6 %,65.81573486328125,56.9 %,63.14697265625,505.9966735839844,795.8710327148438,995.711,995.833,996.167,36.15882352941176
Tue Sep  6 04:03:25 2022,19.6,20.839630126953125,19.562,24.9,25.435264587402344,23.812,25.43,24.1,23.437,23.125,23.75,68.6 %,65.655517578125,57.0 %,63.250732421875,506.33587646484375,797.6324462890625,995.682,995.778,996.121,36.77058823529412
Tue Sep  6 04:04:25 2022,19.6,20.783554077148438,19.562,24.9,25.421913146972656,23.812,25.41,24.1,23.437,23.125,23.687,68.3 %,65.179443359375,57.4 %,63.73748779296875,510.29730224609375,798.8970947265625,995.650,995.725,996.109,35.33529411764706
Tue Sep  6 04:05:26 2022,19.6,20.796905517578125,19.562,24.9,25.421913146972656,23.812,25.385,24.1,23.437,23.125,23.75,68.2 %,65.36712646484375,57.3 %,63.5528564453125,518.140869140625,798.8933715820312,995.639,995.697,996.089,36.51764705882353
Tue Sep  6 04:06:26 2022,19.6,20.796905517578125,19.625,24.9,25.421913146972656,23.812,25.31,24.1,23.437,23.125,23.687,68.3 %,65.63568115234375,57.1 %,63.1744384765625,516.116455078125,799.5288696289062,995.565,995.744,996.090,36.38823529411765
Tue Sep  6 04:07:26 2022,19.6,20.783554077148438,19.562,24.8,25.392539978027344,23.812,25.25,24.1,23.437,23.125,23.687,68.3 %,65.37628173828125,57.2 %,63.54522705078125,518.190185546875,801.3233032226562,995.619,995.744,996.067,36.976470588235294
Tue Sep  6 04:08:26 2022,19.6,20.740821838378906,19.562,24.8,25.36583709716797,23.812,25.33,24.1,23.437,23.125,23.687,68.1 %,65.34423828125,57.2 %,63.58184814453125,516.5435791015625,803.294189453125,995.610,995.733,996.071,37.023529411764706
Tue Sep  6 04:09:27 2022,19.5,20.67139434814453,19.562,24.8,25.40856170654297,23.812,25.31,24.0,23.437,23.125,23.687,68.2 %,65.6829833984375,57.3 %,63.38348388671875,517.2258911132812,803.5270385742188,995.622,995.768,996.119,36.082352941176474
Tue Sep  6 04:10:27 2022,19.5,20.700767517089844,19.562,24.8,25.379188537597656,23.75,25.26,24.0,23.437,23.125,23.687,68.5 %,65.8966064453125,57.3 %,63.71002197265625,514.7986450195312,801.7868041992188,995.585,995.706,996.063,36.870588235294115
Tue Sep  6 04:11:27 2022,19.4,20.67139434814453,19.5,24.8,25.379188537597656,23.75,25.335,24.0,23.437,23.062,23.687,68.5 %,65.5181884765625,57.6 %,64.1357421875,511.05364990234375,804.2749633789062,995.584,995.655,996.071,36.1
Tue Sep  6 04:12:27 2022,19.5,20.62866973876953,19.5,24.8,25.35248565673828,23.75,25.285,24.0,23.437,23.125,23.687,68.5 %,65.777587890625,57.4 %,63.69476318359375,509.35888671875,805.8370971679688,995.651,995.771,996.138,36.194117647058825
Tue Sep  6 04:13:27 2022,19.4,20.62866973876953,19.5,24.9,25.35248565673828,23.75,25.31,24.0,23.375,23.125,23.625,68.5 %,65.9332275390625,57.4 %,63.69476318359375,509.51043701171875,809.5665283203125,995.652,995.797,996.115,36.758823529411764
Tue Sep  6 04:14:28 2022,19.4,20.583274841308594,19.437,24.9,25.35248565673828,23.75,25.3,24.0,23.437,23.062,23.625,68.6 %,65.80047607421875,57.5 %,63.8916015625,507.38006591796875,813.7727661132812,995.668,995.800,996.119,36.46470588235294
Tue Sep  6 04:15:28 2022,19.3,20.388343811035156,19.375,24.9,25.36583709716797,23.75,25.31,24.0,23.437,23.062,23.625,68.7 %,66.607666015625,57.4 %,64.0716552734375,503.98968505859375,812.5315551757812,995.698,995.796,996.146,36.029411764705884
Tue Sep  6 04:16:28 2022,19.3,20.527198791503906,19.375,24.9,25.35248565673828,23.75,25.365,24.0,23.437,23.062,23.625,68.8 %,66.0980224609375,57.4 %,63.9739990234375,501.81219482421875,812.3544921875,995.695,995.833,996.193,37.04117647058823
Tue Sep  6 04:17:28 2022,19.2,20.54322052001953,19.312,24.8,25.35248565673828,23.75,25.235,24.0,23.437,23.062,23.687,68.6 %,65.54412841796875,57.3 %,63.60015869140625,505.27362060546875,812.1143798828125,995.652,995.804,996.149,36.39411764705882
Tue Sep  6 04:18:29 2022,19.2,20.484474182128906,19.312,24.8,25.336463928222656,23.75,25.275,24.0,23.375,23.062,23.687,68.7 %,65.740966796875,57.2 %,63.3697509765625,505.12213134765625,809.7536010742188,995.668,995.783,996.126,36.33529411764706
Tue Sep  6 04:19:29 2022,19.3,20.50049591064453,19.312,24.8,25.32311248779297,23.687,25.255,24.0,23.375,23.062,23.625,68.7 %,65.960693359375,57.5 %,64.01214599609375,505.7832946777344,808.332763671875,995.655,995.800,996.144,36.194117647058825
Tue Sep  6 04:20:29 2022,19.3,20.527198791503906,19.312,24.8,25.30976104736328,23.687,25.265,24.0,23.375,23.062,23.625,68.4 %,65.179443359375,57.4 %,63.66424560546875,506.44732666015625,807.678466796875,995.657,995.804,996.118,36.26470588235294
Tue Sep  6 04:21:29 2022,19.3,20.54322052001953,19.312,24.8,25.28038787841797,23.687,25.185,24.0,23.375,23.062,23.625,68.1 %,65.3289794921875,57.2 %,63.2843017578125,512.7139892578125,806.1441650390625,995.667,995.778,996.117,37.029411764705884
Tue Sep  6 04:22:30 2022,19.4,20.55657196044922,19.312,24.7,25.28038787841797,23.687,25.175,24.0,23.375,23.062,23.625,68.2 %,65.380859375,57.2 %,63.37890625,515.2578125,806.7394409179688,995.581,995.761,996.068,36.205882352941174
Tue Sep  6 04:23:30 2022,19.4,20.51384735107422,19.312,24.7,25.28038787841797,23.687,25.16,24.0,23.375,23.062,23.625,68.4 %,65.75469970703125,57.5 %,63.8153076171875,514.4395751953125,804.19970703125,995.585,995.703,996.068,37.129411764705885
Tue Sep  6 04:24:30 2022,19.4,20.569923400878906,19.312,24.7,25.26703643798828,23.625,25.11,23.9,23.375,23.062,23.625,68.5 %,65.82794189453125,57.5 %,63.76953125,514.50927734375,805.989990234375,995.573,995.689,996.034,36.85294117647059
Tue Sep  6 04:25:30 2022,19.4,20.59929656982422,19.312,24.7,25.253684997558594,23.625,25.125,23.9,23.375,23.062,23.625,68.3 %,65.576171875,57.5 %,63.81072998046875,516.00048828125,806.5137329101562,995.567,995.645,996.026,36.98823529411764
Tue Sep  6 04:26:31 2022,19.4,20.54322052001953,19.312,24.7,25.253684997558594,23.625,25.19,23.9,23.375,23.062,23.562,68.4 %,65.54412841796875,57.6 %,63.726806640625,514.3043212890625,806.487548828125,995.552,995.665,995.992,36.55294117647059
Tue Sep  6 04:27:31 2022,19.4,20.64202117919922,19.312,24.7,25.22430419921875,23.625,25.105,23.9,23.437,23.062,23.562,68.3 %,65.32440185546875,57.6 %,63.71002197265625,513.4303588867188,806.23974609375,995.543,995.685,996.023,36.076470588235296
Tue Sep  6 04:28:31 2022,19.5,20.740821838378906,19.437,24.6,25.253684997558594,23.625,25.12,23.9,23.375,23.062,23.625,68.2 %,65.045166015625,57.6 %,63.75885009765625,512.3978881835938,806.5960693359375,995.555,995.663,996.010,36.04117647058823
Tue Sep  6 04:29:31 2022,19.6,20.783554077148438,19.5,24.6,25.22430419921875,23.562,25.11,23.9,23.375,23.062,23.625,68.2 %,65.301513671875,57.8 %,64.044189453125,509.85174560546875,808.3179931640625,995.534,995.676,996.006,36.15882352941176
Tue Sep  6 04:30:31 2022,19.6,20.783554077148438,19.5,24.6,25.18157958984375,23.562,25.035,23.9,23.375,23.062,23.562,68.2 %,65.31219482421875,58.0 %,64.17083740234375,505.5640563964844,805.1624145507812,995.517,995.658,995.969,36.78823529411765
Tue Sep  6 04:31:32 2022,19.6,20.796905517578125,19.562,24.6,25.168228149414062,23.562,25.085,23.9,23.375,23.062,23.562,68.2 %,65.46173095703125,58.1 %,64.4378662109375,507.43023681640625,808.0836791992188,995.500,995.676,995.959,36.641176470588235
Tue Sep  6 04:32:32 2022,19.5,20.72747039794922,19.5,24.6,25.18157958984375,23.562,25.015,23.9,23.375,23.0,23.562,68.2 %,65.39459228515625,58.2 %,64.39056396484375,509.23956298828125,809.1068115234375,995.536,995.648,996.019,36.68235294117647
Tue Sep  6 04:33:32 2022,19.5,20.55657196044922,19.437,24.6,25.154876708984375,23.562,24.985,23.9,23.312,23.062,23.562,68.5 %,66.1163330078125,58.1 %,64.3646240234375,511.6532287597656,809.9054565429688,995.475,995.651,995.967,36.758823529411764
Tue Sep  6 04:34:33 2022,19.4,20.55657196044922,19.437,24.5,25.154876708984375,23.5,24.995,23.9,23.312,23.062,23.562,68.6 %,66.14532470703125,58.2 %,64.43634033203125,514.07470703125,812.5816040039062,995.503,995.625,995.948,36.83529411764706
Tue Sep  6 04:35:33 2022,19.4,20.658042907714844,19.437,24.5,25.13885498046875,23.5,25.01,23.9,23.375,23.062,23.562,68.8 %,66.021728515625,58.2 %,64.410400390625,512.2821044921875,814.6400756835938,995.502,995.623,995.921,36.241176470588236
Tue Sep  6 04:36:33 2022,19.4,20.615318298339844,19.437,24.5,25.13885498046875,23.5,25.055,23.9,23.312,23.0,23.562,68.7 %,65.9393310546875,58.3 %,64.569091796875,513.7694702148438,814.3568725585938,995.448,995.606,995.925,35.68235294117647
Tue Sep  6 04:37:33 2022,19.4,20.59929656982422,19.375,24.5,25.125503540039062,23.5,25.02,23.9,23.312,23.0,23.562,68.9 %,66.34063720703125,58.3 %,64.53399658203125,512.9794311523438,816.0464477539062,995.408,995.549,995.876,35.93529411764706
Tue Sep  6 04:38:33 2022,19.4,20.59929656982422,19.375,24.5,25.112152099609375,23.5,25.04,23.9,23.312,23.0,23.5,69.0 %,66.42303466796875,58.4 %,64.79034423828125,510.0437927246094,815.5408325195312,995.416,995.485,995.865,36.34117647058824
Tue Sep  6 04:39:34 2022,19.4,20.583274841308594,19.375,24.5,25.125503540039062,23.5,25.025,23.9,23.312,23.0,23.5,68.9 %,66.22314453125,58.1 %,64.263916015625,509.0276184082031,817.765625,995.392,995.510,995.814,36.92941176470588
Tue Sep  6 04:40:34 2022,19.4,20.47112274169922,19.375,24.5,25.098800659179688,23.5,24.93,23.8,23.312,23.0,23.5,69.0 %,66.89453125,58.1 %,64.25933837890625,508.18951416015625,815.8250122070312,995.387,995.514,995.855,37.194117647058825
Tue Sep  6 04:41:34 2022,19.4,20.55657196044922,19.312,24.5,25.098800659179688,23.5,25.03,23.8,23.312,23.0,23.5,68.9 %,66.1163330078125,58.1 %,64.20745849609375,506.1322021484375,815.07275390625,995.378,995.506,995.854,37.07058823529412
Tue Sep  6 04:42:34 2022,19.4,20.68474578857422,19.312,24.5,25.112152099609375,23.5,25.035,23.8,23.312,23.0,23.5,68.8 %,65.5303955078125,57.9 %,63.9190673828125,506.9020690917969,816.306396484375,995.380,995.494,995.804,35.99411764705882
Tue Sep  6 04:43:35 2022,19.5,20.67139434814453,19.437,24.5,25.098800659179688,23.437,24.97,23.8,23.312,23.0,23.5,68.3 %,65.435791015625,57.8 %,63.89617919921875,509.3287048339844,817.15185546875,995.324,995.454,995.771,35.911764705882355
Tue Sep  6 04:44:35 2022,19.5,20.783554077148438,19.437,24.4,25.082778930664062,23.437,24.975,23.8,23.312,23.0,23.5,68.3 %,64.93072509765625,57.7 %,63.714599609375,509.6557922363281,819.9825439453125,995.288,995.386,995.754,36.370588235294115
Tue Sep  6 04:45:35 2022,19.7,20.839630126953125,19.5,24.4,25.042724609375,23.437,24.895,23.8,23.312,23.0,23.5,68.1 %,65.521240234375,57.8 %,63.65509033203125,505.7994079589844,823.06298828125,995.238,995.409,995.661,36.194117647058825
Tue Sep  6 04:46:35 2022,19.7,20.869003295898438,19.562,24.4,25.042724609375,23.437,24.905,23.8,23.25,23.0,23.5,68.4 %,65.83709716796875,57.8 %,63.70849609375,498.131591796875,823.6927490234375,995.216,995.364,995.678,36.6764705882353
Tue Sep  6 04:47:36 2022,19.6,20.81292724609375,19.562,24.4,25.026702880859375,23.437,24.875,23.8,23.25,23.0,23.5,68.3 %,65.5364990234375,57.7 %,63.6505126953125,494.5115051269531,821.7069702148438,995.223,995.377,995.660,36.72352941176471
Tue Sep  6 04:48:36 2022,19.6,20.81292724609375,19.562,24.4,25.026702880859375,23.375,24.805,23.8,23.25,23.0,23.437,68.4 %,65.84625244140625,57.8 %,63.85040283203125,495.13067626953125,822.1053466796875,995.186,995.317,995.668,35.46470588235294
Tue Sep  6 04:49:36 2022,19.5,20.64202117919922,19.562,24.4,24.997329711914062,23.375,24.84,23.8,23.25,23.0,23.437,68.5 %,65.85235595703125,57.9 %,63.9892578125,498.5711364746094,819.8171997070312,995.249,995.380,995.691,35.62352941176471
Tue Sep  6 04:50:36 2022,19.6,20.77020263671875,19.562,24.4,25.013351440429688,23.375,24.87,23.8,23.25,23.0,23.5,68.5 %,65.79742431640625,58.1 %,64.17083740234375,500.69329833984375,818.141357421875,995.249,995.346,995.725,36.12352941176471
Tue Sep  6 04:51:37 2022,19.6,20.756851196289062,19.562,24.4,24.96795654296875,23.375,24.85,23.8,23.25,23.0,23.437,68.5 %,65.887451171875,58.0 %,63.99688720703125,498.5646057128906,817.9417114257812,995.261,995.374,995.698,36.6
Tue Sep  6 04:52:37 2022,19.6,20.796905517578125,19.625,24.4,24.981307983398438,23.375,24.88,23.8,23.25,23.0,23.437,68.6 %,66.09039306640625,58.0 %,63.98773193359375,496.3486328125,819.9514770507812,995.268,995.405,995.708,36.31764705882353
Tue Sep  6 04:53:37 2022,19.6,20.77020263671875,19.562,24.4,24.96795654296875,23.375,24.865,23.8,23.25,23.0,23.437,68.6 %,65.91033935546875,58.0 %,64.00604248046875,494.1913757324219,822.52587890625,995.255,995.393,995.719,37.1764705882353
Tue Sep  6 04:54:37 2022,19.6,20.826278686523438,19.625,24.3,24.981307983398438,23.312,24.9,23.8,23.25,23.0,23.437,68.6 %,65.9515380859375,58.0 %,63.97552490234375,489.6355895996094,820.8773803710938,995.231,995.337,995.674,36.194117647058825
Tue Sep  6 04:55:37 2022,19.5,20.72747039794922,19.562,24.3,24.954605102539062,23.312,24.87,23.7,23.25,23.0,23.437,68.8 %,66.0888671875,58.0 %,63.8885498046875,492.2478942871094,819.1683959960938,995.189,995.324,995.676,36.2
Tue Sep  6 04:56:38 2022,19.6,20.81292724609375,19.562,24.3,24.954605102539062,23.312,24.855,23.7,23.25,23.0,23.375,68.8 %,65.66009521484375,58.2 %,64.31427001953125,495.55499267578125,817.3703002929688,995.187,995.325,995.669,36.78823529411765
Tue Sep  6 04:57:38 2022,19.6,20.826278686523438,19.562,24.3,24.941253662109375,23.312,24.835,23.7,23.187,23.0,23.437,68.5 %,65.58074951171875,58.1 %,64.05181884765625,497.5872802734375,814.2803955078125,995.161,995.305,995.664,36.45882352941177
Tue Sep  6 04:58:38 2022,19.6,20.72747039794922,19.562,24.3,24.954605102539062,23.312,24.825,23.7,23.187,22.937,23.375,68.7 %,66.13006591796875,58.2 %,64.2730712890625,499.2196350097656,816.921875,995.167,995.281,995.628,36.641176470588235
Tue Sep  6 04:59:38 2022,19.6,20.826278686523438,19.562,24.3,24.92523193359375,23.312,24.765,23.7,23.187,23.0,23.375,68.6 %,65.6829833984375,58.1 %,64.154052734375,496.87628173828125,817.8094482421875,995.147,995.284,995.562,36.088235294117645
Tue Sep  6 05:00:39 2022,19.6,20.826278686523438,19.625,24.3,24.92523193359375,23.312,24.74,23.7,23.187,22.937,23.375,68.6 %,65.704345703125,58.3 %,64.27764892578125,499.4504089355469,821.0479125976562,995.156,995.264,995.609,35.94705882352941
Tue Sep  6 05:01:39 2022,19.6,20.852981567382812,19.625,24.3,24.898529052734375,23.312,24.79,23.7,23.187,22.937,23.375,68.6 %,65.6585693359375,58.2 %,64.17694091796875,496.5786437988281,819.9679565429688,995.136,995.305,995.608,37.641176470588235
